Zeitpunkt,demand,pv,wind,biomass,hydro_large,hydro_small
2013-08-01 15:00:00+02:00,0.160705995,0.012449726,0.004169869,0.0624,0.136702886,0.000204709
2013-08-01 16:00:00+02:00,0.171705729,0.005486319,0.00393181,0.0624,0.136702886,0.000204709
2013-08-01 17:00:00+02:00,0.188696227,0.000703375,0.005237293,0.0624,0.136702886,0.000204709
2013-08-01 18:00:00+02:00,0.193687718,0.0,0.008906471,0.0624,0.136702886,0.000204709
2013-08-01 19:00:00+02:00,0.189959582,0.0,0.01088305,0.0624,0.136702886,0.000204709
2013-08-01 20:00:00+02:00,0.182330212,0.0,0.012288057,0.0624,0.136702886,0.000204709
2013-08-01 21:00:00+02:00,0.173815986,0.0,0.014788519,0.0624,0.136702886,0.000204709
2013-08-01 22:00:00+02:00,0.167320639,0.0,0.015860168,0.0624,0.136702886,0.000204709
2013-08-01 23:00:00+02:00,0.159245077,0.0,0.015407703,0.0624,0.136702886,0.000204709
2013-09-01 00:00:00+02:00,0.15488699,0.0,0.00923983,0.0624,0.106067527,0.000169758
2013-09-01 01:00:00+02:00,0.148445154,0.0,0.008620723,0.0624,0.106067527,0.000169758
2013-09-01 02:00:00+02:00,0.149985427,0.0,0.007953928,0.0624,0.110840035,0.000169758
2013-09-01 03:00:00+02:00,0.149773968,0.0,0.007333747,0.0624,0.110840035,0.000169758
2013-09-01 04:00:00+02:00,0.152528221,0.0,0.006926743,0.0624,0.110840035,0.000169758
2013-09-01 05:00:00+02:00,0.169133401,0.004290587,0.005736449,0.0624,0.110840035,0.000169758
2013-09-01 06:00:00+02:00,0.17890011,0.015333576,0.003332823,0.0624,0.110840035,0.000169758
2013-09-01 07:00:00+02:00,0.188659224,0.028064611,0.004192906,0.0624,0.110840035,0.000169758
2013-09-01 08:00:00+02:00,0.17942038,0.039107609,0.004645986,0.0624,0.110840035,0.000169758
2013-09-01 09:00:00+02:00,0.168421531,0.04501601,0.004784214,0.0624,0.110840035,0.000169758
2013-09-01 10:00:00+02:00,0.163374792,0.046985447,0.005022273,0.0624,0.110840035,0.000169758
2013-09-01 11:00:00+02:00,0.158146108,0.046563438,0.005736449,0.0624,0.110840035,0.000169758
2013-09-01 12:00:00+02:00,0.157700985,0.042694869,0.006665646,0.0624,0.110840035,0.000169758
2013-09-01 13:00:00+02:00,0.160550348,0.036364459,0.007402861,0.0624,0.110840035,0.000169758
2013-09-01 14:00:00+02:00,0.174353777,0.026939283,0.007811016,0.0624,0.110840035,0.000169758
2013-09-01 15:00:00+02:00,0.17773528,0.014208158,0.007763404,0.0624,0.110840035,0.000169758
2013-09-01 16:00:00+02:00,0.182059268,0.003094846,0.006980498,0.0624,0.110840035,0.000169758
2013-09-01 17:00:00+02:00,0.195716878,0.0,0.007548768,0.0624,0.110840035,0.000169758
2013-09-01 18:00:00+02:00,0.201177243,0.0,0.008096764,0.0624,0.110840035,0.000169758
2013-09-01 19:00:00+02:00,0.196847571,0.0,0.008072958,0.0624,0.110840035,0.000169758
2013-09-01 20:00:00+02:00,0.185174187,0.0,0.007402861,0.0624,0.110840035,0.000169758
2013-09-01 21:00:00+02:00,0.172398617,0.0,0.006880667,0.0624,0.110840035,0.000169758
2013-09-01 22:00:00+02:00,0.165354496,0.0,0.006527419,0.0624,0.110840035,0.000169758
2013-09-01 23:00:00+02:00,0.161680056,0.0,0.006596532,0.0624,0.110840035,0.000169758
2013-10-01 00:00:00+02:00,0.153786193,0.0,0.001259408,0.0624,0.110585218,0.000139801
2013-10-01 01:00:00+02:00,0.148793173,0.0,0.00069037,0.0624,0.110585218,0.000139801
2013-10-01 02:00:00+02:00,0.146474482,0.0,0.000737982,0.0624,0.112280812,0.000139801
2013-10-01 03:00:00+02:00,0.144119345,0.0,0.000714176,0.0624,0.112280812,0.000139801
2013-10-01 04:00:00+02:00,0.143177271,0.0,0.000428506,0.0624,0.112280812,0.000139801
2013-10-01 05:00:00+02:00,0.143916293,0.000422025,0.000428506,0.0624,0.112280812,0.000139801
2013-10-01 06:00:00+02:00,0.151030175,0.010128584,0.000285671,0.0624,0.112280812,0.000139801
2013-10-01 07:00:00+02:00,0.161825382,0.023985037,9.52e-05,0.0624,0.112280812,0.000139801
2013-10-01 08:00:00+02:00,0.168515642,0.03537974,0.000142835,0.0624,0.112280812,0.000139801
2013-10-01 09:00:00+02:00,0.170598452,0.042976178,0.0004047,0.0624,0.112280812,0.000139801
2013-10-01 10:00:00+02:00,0.17145605,0.046000729,0.000618953,0.0624,0.112280812,0.000139801
2013-10-01 11:00:00+02:00,0.167625373,0.04543802,0.000975273,0.0624,0.112280812,0.000139801
2013-10-01 12:00:00+02:00,0.162864771,0.041147441,0.00157426,0.0624,0.112280812,0.000139801
2013-10-01 13:00:00+02:00,0.161050306,0.033410303,0.002403626,0.0624,0.112280812,0.000139801
2013-10-01 14:00:00+02:00,0.162328036,0.021452891,0.003309785,0.0624,0.112280812,0.000139801
2013-10-01 15:00:00+02:00,0.166314942,0.007385434,0.004500079,0.0624,0.112280812,0.000139801
2013-10-01 16:00:00+02:00,0.170079917,0.0,0.006450625,0.0624,0.112280812,0.000139801
2013-10-01 17:00:00+02:00,0.17868129,0.0,0.007356785,0.0624,0.112280812,0.000139801
2013-10-01 18:00:00+02:00,0.179218193,0.0,0.007617881,0.0624,0.112280812,0.000139801
2013-10-01 19:00:00+02:00,0.174805355,0.0,0.008049152,0.0624,0.112280812,0.000139801
2013-10-01 20:00:00+02:00,0.170719198,0.0,0.008763559,0.0624,0.112280812,0.000139801
2013-10-01 21:00:00+02:00,0.159597619,0.0,0.00923983,0.0624,0.112280812,0.000139801
2013-10-01 22:00:00+02:00,0.150012589,0.0,0.008906471,0.0624,0.112280812,0.000139801
2013-10-01 23:00:00+02:00,0.143663095,0.0,0.008096764,0.0624,0.112280812,0.000139801
2013-11-01 00:00:00+01:00,0.158226549,0.0,0.00302565,0.0624,0.095768678,0.00011983
2013-11-01 01:00:00+01:00,0.153080551,0.0,0.002664723,0.0624,0.095768678,0.00011983
2013-11-01 02:00:00+01:00,0.154151469,0.0,0.002572571,0.0624,0.101395884,0.00011983
2013-11-01 03:00:00+01:00,0.152419076,0.0,0.002979575,0.0624,0.101395884,0.00011983
2013-11-01 04:00:00+01:00,0.151643467,0.0,0.003117802,0.0624,0.101395884,0.00011983
2013-11-01 05:00:00+01:00,0.166620185,0.0,0.002687761,0.0624,0.101395884,0.00011983
2013-11-01 06:00:00+01:00,0.187677088,0.0,0.001812319,0.0624,0.101395884,0.00011983
2013-11-01 07:00:00+01:00,0.19942517,0.000422025,0.000998311,0.0624,0.101395884,0.00011983
2013-11-01 08:00:00+01:00,0.191745665,0.0011254,0.000547535,0.0624,0.101395884,0.00011983
2013-11-01 09:00:00+01:00,0.181980239,0.001899114,0.001620336,0.0624,0.101395884,0.00011983
2013-11-01 10:00:00+01:00,0.179860659,0.002039787,0.004976197,0.0624,0.101395884,0.00011983
2013-11-01 11:00:00+01:00,0.178983293,0.001336414,0.010382973,0.0624,0.101395884,0.00011983
2013-11-01 12:00:00+01:00,0.18408986,0.001406746,0.01435986,0.0624,0.101395884,0.00011983
2013-11-01 13:00:00+01:00,0.188111602,0.0011254,0.016241216,0.0624,0.101395884,0.00011983
2013-11-01 14:00:00+01:00,0.192874087,0.000211013,0.016979428,0.0624,0.101395884,0.00011983
2013-11-01 15:00:00+01:00,0.191783888,0.0,0.017455699,0.0624,0.101395884,0.00011983
2013-11-01 16:00:00+01:00,0.199626354,0.0,0.017765329,0.0624,0.101395884,0.00011983
2013-11-01 17:00:00+01:00,0.210336476,0.0,0.017098534,0.0624,0.101395884,0.00011983
2013-11-01 18:00:00+01:00,0.218362219,0.0,0.016265021,0.0624,0.101395884,0.00011983
2013-11-01 19:00:00+01:00,0.211977182,0.0,0.015336285,0.0624,0.101395884,0.00011983
2013-11-01 20:00:00+01:00,0.20046989,0.0,0.015002849,0.0624,0.101395884,0.00011983
2013-11-01 21:00:00+01:00,0.190574558,0.0,0.012169028,0.0624,0.101395884,0.00011983
2013-11-01 22:00:00+01:00,0.181095106,0.0,0.008763559,0.0624,0.101395884,0.00011983
2013-11-01 23:00:00+01:00,0.170354922,0.0,0.006473663,0.0624,0.101395884,0.00011983
2013-12-01 00:00:00+01:00,0.173106754,0.0,0.002741516,0.0624,0.109594617,0.000109844
2013-12-01 01:00:00+01:00,0.165869388,0.0,0.004692062,0.0624,0.109594617,0.000109844
2013-12-01 02:00:00+01:00,0.167383291,0.0,0.006212567,0.0624,0.110052226,0.000109844
2013-12-01 03:00:00+01:00,0.165750266,0.0,0.007479654,0.0624,0.110052226,0.000109844
2013-12-01 04:00:00+01:00,0.165890006,0.0,0.009716178,0.0624,0.110052226,0.000109844
2013-12-01 05:00:00+01:00,0.182856861,0.0,0.011526039,0.0624,0.110052226,0.000109844
2013-12-01 06:00:00+01:00,0.199362103,0.0,0.014074113,0.0624,0.110052226,0.000109844
2013-12-01 07:00:00+01:00,0.211048755,0.003094846,0.016026886,0.0624,0.110052226,0.000109844
2013-12-01 08:00:00+01:00,0.201128277,0.011042998,0.018908396,0.0624,0.110052226,0.000109844
2013-12-01 09:00:00+01:00,0.188410366,0.01955385,0.020456315,0.0624,0.110052226,0.000109844
2013-12-01 10:00:00+01:00,0.180356866,0.01582589,0.020527733,0.0624,0.110052226,0.000109844
2013-12-01 11:00:00+01:00,0.177599177,0.009987884,0.019527502,0.0624,0.110052226,0.000109844
2013-12-01 12:00:00+01:00,0.179038777,0.005767674,0.018479736,0.0624,0.110052226,0.000109844
2013-12-01 13:00:00+01:00,0.182524968,0.002321132,0.016788904,0.0624,0.110052226,0.000109844
2013-12-01 14:00:00+01:00,0.196691328,0.00028135,0.014050307,0.0624,0.110052226,0.000109844
2013-12-01 15:00:00+01:00,0.199241784,0.0,0.011573651,0.0624,0.110052226,0.000109844
2013-12-01 16:00:00+01:00,0.204861452,0.0,0.00954946,0.0624,0.110052226,0.000109844
2013-12-01 17:00:00+01:00,0.221633635,0.0,0.008168258,0.0624,0.110052226,0.000109844
2013-12-01 18:00:00+01:00,0.231227008,0.0,0.006642608,0.0624,0.110052226,0.000109844
2013-12-01 19:00:00+01:00,0.225971727,0.0,0.005045311,0.0624,0.110052226,0.000109844
2013-12-01 20:00:00+01:00,0.210221072,0.0,0.00426202,0.0624,0.110052226,0.000109844
2013-12-01 21:00:00+01:00,0.197319692,0.0,0.003739827,0.0624,0.110052226,0.000109844
2013-12-01 22:00:00+01:00,0.189613701,0.0,0.00347873,0.0624,0.110052226,0.000109844
2013-12-01 23:00:00+01:00,0.182336288,0.0,0.003309785,0.0624,0.110052226,0.000109844
2014-01-01 00:00:00+01:00,0.146796245,0.0,0.023004389,0.0624,0.1288386,9.24e-05
2014-01-01 01:00:00+01:00,0.14241331,0.0,0.022694836,0.0624,0.1288386,9.24e-05
2014-01-01 02:00:00+01:00,0.14010972,0.0,0.022718642,0.0624,0.141617667,9.24e-05
2014-01-01 03:00:00+01:00,0.139193677,0.0,0.02267103,0.0624,0.141617667,9.24e-05
2014-01-01 04:00:00+01:00,0.140394155,0.0,0.022718642,0.0624,0.141617667,9.24e-05
2014-01-01 05:00:00+01:00,0.153415331,0.0,0.022813865,0.0624,0.141617667,9.24e-05
2014-01-01 06:00:00+01:00,0.171832139,7.03e-05,0.023052001,0.0624,0.141617667,9.24e-05
2014-01-01 07:00:00+01:00,0.18524423,0.009987884,0.023052001,0.0624,0.141617667,9.24e-05
2014-01-01 08:00:00+01:00,0.179650452,0.02271901,0.022956777,0.0624,0.141617667,9.24e-05
2014-01-01 09:00:00+01:00,0.174440721,0.034184017,0.023028195,0.0624,0.141617667,9.24e-05
2014-01-01 10:00:00+01:00,0.175346399,0.038615295,0.023313942,0.0624,0.141617667,9.24e-05
2014-01-01 11:00:00+01:00,0.176506094,0.03566114,0.023456854,0.0624,0.141617667,9.24e-05
2014-01-01 12:00:00+01:00,0.182426964,0.025954565,0.023337825,0.0624,0.141617667,9.24e-05
2014-01-01 13:00:00+01:00,0.184683897,0.013504839,0.022790059,0.0624,0.141617667,9.24e-05
2014-01-01 14:00:00+01:00,0.187343002,0.002813501,0.02214707,0.0624,0.141617667,9.24e-05
2014-01-01 15:00:00+01:00,0.182473553,0.0,0.021956546,0.0624,0.141617667,9.24e-05
2014-01-01 16:00:00+01:00,0.189102102,0.0,0.021766023,0.0624,0.141617667,9.24e-05
2014-01-01 17:00:00+01:00,0.204536807,0.0,0.021766023,0.0624,0.141617667,9.24e-05
2014-01-01 18:00:00+01:00,0.209140101,0.0,0.021861323,0.0624,0.141617667,9.24e-05
2014-01-01 19:00:00+01:00,0.20232355,0.0,0.021456469,0.0624,0.141617667,9.24e-05
2014-01-01 20:00:00+01:00,0.192766334,0.0,0.019670414,0.0624,0.141617667,9.24e-05
2014-01-01 21:00:00+01:00,0.183763129,0.0,0.017384282,0.0624,0.141617667,9.24e-05
2014-01-01 22:00:00+01:00,0.174659658,0.0,0.01702704,0.0624,0.141617667,9.24e-05
2014-01-01 23:00:00+01:00,0.163607528,0.0,0.017360476,0.0624,0.141617667,9.24e-05
2014-02-01 00:00:00+01:00,0.177766529,0.0,0.01547912,0.0624,0.099484757,0.000107347
2014-02-01 01:00:00+01:00,0.174766575,0.0,0.01547912,0.0624,0.099484757,0.000107347
2014-02-01 02:00:00+01:00,0.176743658,0.0,0.015550615,0.0624,0.096087199,0.000107347
2014-02-01 03:00:00+01:00,0.171372449,0.0,0.015764944,0.0624,0.096087199,0.000107347
2014-02-01 04:00:00+01:00,0.167861696,0.0,0.015193373,0.0624,0.096087199,0.000107347
2014-02-01 05:00:00+01:00,0.179380969,0.0,0.014764714,0.0624,0.096087199,0.000107347
2014-02-01 06:00:00+01:00,0.201016484,0.001266073,0.013978889,0.0624,0.096087199,0.000107347
2014-02-01 07:00:00+01:00,0.213179121,0.005204974,0.011764174,0.0624,0.096087199,0.000107347
2014-02-01 08:00:00+01:00,0.206046863,0.010691293,0.009906625,0.0624,0.096087199,0.000107347
2014-02-01 09:00:00+01:00,0.19518246,0.017232709,0.01066872,0.0624,0.096087199,0.000107347
2014-02-01 10:00:00+01:00,0.192546318,0.02285971,0.01147835,0.0624,0.096087199,0.000107347
2014-02-01 11:00:00+01:00,0.190587489,0.026939283,0.010811555,0.0624,0.096087199,0.000107347
2014-02-01 12:00:00+01:00,0.19537312,0.028557016,0.010240061,0.0624,0.096087199,0.000107347
2014-02-01 13:00:00+01:00,0.19879741,0.020186864,0.009692295,0.0624,0.096087199,0.000107347
2014-02-01 14:00:00+01:00,0.200018872,0.011887016,0.00821587,0.0624,0.096087199,0.000107347
2014-02-01 15:00:00+01:00,0.198244252,0.002672828,0.009216024,0.0624,0.096087199,0.000107347
2014-02-01 16:00:00+01:00,0.208164535,0.0,0.010930661,0.0624,0.096087199,0.000107347
2014-02-01 17:00:00+01:00,0.226303332,0.0,0.012097534,0.0624,0.096087199,0.000107347
2014-02-01 18:00:00+01:00,0.2298401,0.0,0.013359706,0.0624,0.096087199,0.000107347
2014-02-01 19:00:00+01:00,0.22163905,0.0,0.014097919,0.0624,0.096087199,0.000107347
2014-02-01 20:00:00+01:00,0.210593673,0.0,0.01435986,0.0624,0.096087199,0.000107347
2014-02-01 21:00:00+01:00,0.201511195,0.0,0.014407549,0.0624,0.096087199,0.000107347
2014-02-01 22:00:00+01:00,0.192130095,0.0,0.014526578,0.0624,0.096087199,0.000107347
2014-02-01 23:00:00+01:00,0.182337273,0.0,0.014526578,0.0624,0.096087199,0.000107347
2014-03-01 00:00:00+01:00,0.173257196,0.0,0.012716717,0.0624,0.118119303,0.000152284
2014-03-01 01:00:00+01:00,0.169838255,0.0,0.013216794,0.0624,0.118119303,0.000152284
2014-03-01 02:00:00+01:00,0.171121793,0.0,0.014169336,0.0624,0.119881787,0.000152284
2014-03-01 03:00:00+01:00,0.166451712,0.0,0.013478735,0.0624,0.119881787,0.000152284
2014-03-01 04:00:00+01:00,0.163257491,0.0,0.013073959,0.0624,0.119881787,0.000152284
2014-03-01 05:00:00+01:00,0.173420273,0.001547428,0.013693065,0.0624,0.119881787,0.000152284
2014-03-01 06:00:00+01:00,0.197244224,0.013715844,0.0132406,0.0624,0.119881787,0.000152284
2014-03-01 07:00:00+01:00,0.207275405,0.027431597,0.01947989,0.0624,0.119881787,0.000152284
2014-03-01 08:00:00+01:00,0.195680506,0.036716163,0.020337209,0.0624,0.119881787,0.000152284
2014-03-01 09:00:00+01:00,0.18480379,0.039178005,0.019956161,0.0624,0.119881787,0.000152284
2014-03-01 10:00:00+01:00,0.184096883,0.036294154,0.018836901,0.0624,0.119881787,0.000152284
2014-03-01 11:00:00+01:00,0.182022837,0.036223759,0.017479505,0.0624,0.119881787,0.000152284
2014-03-01 12:00:00+01:00,0.186487963,0.031792571,0.016693681,0.0624,0.119881787,0.000152284
2014-03-01 13:00:00+01:00,0.188180697,0.024688447,0.017098534,0.0624,0.119881787,0.000152284
2014-03-01 14:00:00+01:00,0.192447192,0.011042998,0.016860399,0.0624,0.119881787,0.000152284
2014-03-01 15:00:00+01:00,0.191697017,0.001899114,0.013645453,0.0624,0.119881787,0.000152284
2014-03-01 16:00:00+01:00,0.203945297,0.0,0.008787364,0.0624,0.119881787,0.000152284
2014-03-01 17:00:00+01:00,0.220225312,0.0,0.006642608,0.0624,0.119881787,0.000152284
2014-03-01 18:00:00+01:00,0.221510362,0.0,0.010430584,0.0624,0.119881787,0.000152284
2014-03-01 19:00:00+01:00,0.213508575,0.0,0.01414553,0.0624,0.119881787,0.000152284
2014-03-01 20:00:00+01:00,0.202573639,0.0,0.015217179,0.0624,0.119881787,0.000152284
2014-03-01 21:00:00+01:00,0.193926991,0.0,0.01445516,0.0624,0.119881787,0.000152284
2014-03-01 22:00:00+01:00,0.185008823,0.0,0.015645838,0.0624,0.119881787,0.000152284
2014-03-01 23:00:00+01:00,0.175416371,0.0,0.01724137,0.0624,0.119881787,0.000152284
2014-04-01 00:00:00+02:00,0.151582558,0.0,0.007402861,0.0624,0.1192543,0.000207205
2014-04-01 01:00:00+02:00,0.146613717,0.0,0.006880667,0.0624,0.1192543,0.000207205
2014-04-01 02:00:00+02:00,0.144364461,0.0,0.006527419,0.0624,0.118238218,0.000207205
2014-04-01 03:00:00+02:00,0.142244367,0.0,0.006473663,0.0624,0.118238218,0.000207205
2014-04-01 04:00:00+02:00,0.141342448,7.03e-05,0.005974508,0.0624,0.118238218,0.000207205
2014-04-01 05:00:00+02:00,0.142016327,0.00218046,0.005191218,0.0624,0.118238218,0.000207205
2014-04-01 06:00:00+02:00,0.149316654,0.005134633,0.004837969,0.0624,0.118238218,0.000207205
2014-04-01 07:00:00+02:00,0.160311832,0.007948134,0.00459991,0.0624,0.118238218,0.000207205
2014-04-01 08:00:00+02:00,0.166642637,0.010128584,0.004116113,0.0624,0.118238218,0.000207205
2014-04-01 09:00:00+02:00,0.1688584,0.011746316,0.003785903,0.0624,0.118238218,0.000207205
2014-04-01 10:00:00+02:00,0.170070436,0.013926849,0.003639996,0.0624,0.118238218,0.000207205
2014-04-01 11:00:00+02:00,0.166439206,0.014559862,0.003432654,0.0624,0.118238218,0.000207205
2014-04-01 12:00:00+02:00,0.162253739,0.014630167,0.003002613,0.0624,0.118238218,0.000207205
2014-04-01 13:00:00+02:00,0.160847644,0.012309026,0.002449702,0.0624,0.118238218,0.000207205
2014-04-01 14:00:00+02:00,0.160850852,0.009987884,0.001973584,0.0624,0.118238218,0.000207205
2014-04-01 15:00:00+02:00,0.164136937,0.006893074,0.001812319,0.0624,0.118238218,0.000207205
2014-04-01 16:00:00+02:00,0.166942635,0.002672828,0.002142529,0.0624,0.118238218,0.000207205
2014-04-01 17:00:00+02:00,0.175302598,0.0,0.004146831,0.0624,0.118238218,0.000207205
2014-04-01 18:00:00+02:00,0.174385014,0.0,0.006642608,0.0624,0.118238218,0.000207205
2014-04-01 19:00:00+02:00,0.168069921,0.0,0.008573035,0.0624,0.118238218,0.000207205
2014-04-01 20:00:00+02:00,0.161822347,0.0,0.008739753,0.0624,0.118238218,0.000207205
2014-04-01 21:00:00+02:00,0.15248712,0.0,0.007640919,0.0624,0.118238218,0.000207205
2014-04-01 22:00:00+02:00,0.143606655,0.0,0.00661957,0.0624,0.118238218,0.000207205
2014-04-01 23:00:00+02:00,0.137532247,0.0,0.005759487,0.0624,0.118238218,0.000207205
2014-05-01 00:00:00+02:00,0.132629707,0.0,0.014407549,0.0624,0.139727775,0.000239659
2014-05-01 01:00:00+02:00,0.132952917,0.0,0.015002849,0.0624,0.139727775,0.000239659
2014-05-01 02:00:00+02:00,0.131306967,0.0,0.015598226,0.0624,0.145897529,0.000239659
2014-05-01 03:00:00+02:00,0.131116854,7.03e-05,0.015741062,0.0624,0.145897529,0.000239659
2014-05-01 04:00:00+02:00,0.135478701,0.003587214,0.014312248,0.0624,0.145897529,0.000239659
2014-05-01 05:00:00+02:00,0.150320773,0.011183698,0.013312094,0.0624,0.145897529,0.000239659
2014-05-01 06:00:00+02:00,0.167178879,0.020327564,0.01969422,0.0624,0.145897529,0.000239659
2014-05-01 07:00:00+02:00,0.179283007,0.028416316,0.021099228,0.0624,0.145897529,0.000239659
2014-05-01 08:00:00+02:00,0.171554295,0.033832312,0.021218334,0.0624,0.145897529,0.000239659
2014-05-01 09:00:00+02:00,0.165667821,0.036083149,0.02112311,0.0624,0.145897529,0.000239659
2014-05-01 10:00:00+02:00,0.167462309,0.035168735,0.020837286,0.0624,0.145897529,0.000239659
2014-05-01 11:00:00+02:00,0.166428169,0.02862732,0.020456315,0.0624,0.145897529,0.000239659
2014-05-01 12:00:00+02:00,0.169140618,0.023141019,0.019979967,0.0624,0.145897529,0.000239659
2014-05-01 13:00:00+02:00,0.172078575,0.017725022,0.019718026,0.0624,0.145897529,0.000239659
2014-05-01 14:00:00+02:00,0.178225652,0.010761598,0.019241755,0.0624,0.145897529,0.000239659
2014-05-01 15:00:00+02:00,0.177001885,0.006260033,0.017884359,0.0624,0.145897529,0.000239659
2014-05-01 16:00:00+02:00,0.183149776,0.002461814,0.015240985,0.0624,0.145897529,0.000239659
2014-05-01 17:00:00+02:00,0.193944896,0.000492362,0.013955006,0.0624,0.145897529,0.000239659
2014-05-01 18:00:00+02:00,0.198746691,0.0,0.015407703,0.0624,0.145897529,0.000239659
2014-05-01 19:00:00+02:00,0.191430656,0.0,0.016669875,0.0624,0.145897529,0.000239659
2014-05-01 20:00:00+02:00,0.182510306,0.0,0.017646223,0.0624,0.145897529,0.000239659
2014-05-01 21:00:00+02:00,0.173293922,0.0,0.018003465,0.0624,0.145897529,0.000239659
2014-05-01 22:00:00+02:00,0.16423193,0.0,0.017717641,0.0624,0.145897529,0.000239659
2014-05-01 23:00:00+02:00,0.154782278,0.0,0.016860399,0.0624,0.145897529,0.000239659
2014-06-01 00:00:00+02:00,0.150714915,0.0,0.008072958,0.0624,0.162972383,0.000249645
2014-06-01 01:00:00+02:00,0.145126369,0.0,0.010049537,0.0624,0.162972383,0.000249645
2014-06-01 02:00:00+02:00,0.147388599,0.0,0.010382973,0.0624,0.16035414,0.000249645
2014-06-01 03:00:00+02:00,0.146494559,0.000914387,0.009978119,0.0624,0.16035414,0.000249645
2014-06-01 04:00:00+02:00,0.148838611,0.003727887,0.008358705,0.0624,0.16035414,0.000249645
2014-06-01 05:00:00+02:00,0.163609286,0.013082739,0.0090255,0.0624,0.16035414,0.000249645
2014-06-01 06:00:00+02:00,0.173432769,0.024196133,0.00769191,0.0624,0.16035414,0.000249645
2014-06-01 07:00:00+02:00,0.179250923,0.034043317,0.005237293,0.0624,0.16035414,0.000249645
2014-06-01 08:00:00+02:00,0.170103309,0.041358446,0.00302565,0.0624,0.16035414,0.000249645
2014-06-01 09:00:00+02:00,0.162917876,0.045227015,0.001520505,0.0624,0.16035414,0.000249645
2014-06-01 10:00:00+02:00,0.156731718,0.046915143,0.000618953,0.0624,0.16035414,0.000249645
2014-06-01 11:00:00+02:00,0.15286214,0.046282038,0.000261865,0.0624,0.16035414,0.000249645
2014-06-01 12:00:00+02:00,0.152128463,0.044171901,0.000190447,0.0624,0.16035414,0.000249645
2014-06-01 13:00:00+02:00,0.153414231,0.038896605,0.000285671,0.0624,0.16035414,0.000249645
2014-06-01 14:00:00+02:00,0.167617283,0.031159466,0.000571341,0.0624,0.16035414,0.000249645
2014-06-01 15:00:00+02:00,0.171785728,0.021523287,0.001405315,0.0624,0.16035414,0.000249645
2014-06-01 16:00:00+02:00,0.175753172,0.010831993,0.00314084,0.0624,0.16035414,0.000249645
2014-06-01 17:00:00+02:00,0.189600069,0.002813501,0.005974508,0.0624,0.16035414,0.000249645
2014-06-01 18:00:00+02:00,0.196260124,0.000422025,0.009882819,0.0624,0.16035414,0.000249645
2014-06-01 19:00:00+02:00,0.19201206,0.0,0.012359475,0.0624,0.16035414,0.000249645
2014-06-01 20:00:00+02:00,0.181621362,0.0,0.01302627,0.0624,0.16035414,0.000249645
2014-06-01 21:00:00+02:00,0.169309339,0.0,0.013145376,0.0624,0.16035414,0.000249645
2014-06-01 22:00:00+02:00,0.162662788,0.0,0.013145376,0.0624,0.16035414,0.000249645
2014-06-01 23:00:00+02:00,0.158534722,0.0,0.01302627,0.0624,0.16035414,0.000249645
2014-07-01 00:00:00+02:00,0.142354311,0.0,0.015098149,0.0624,0.133423181,0.000234665
2014-07-01 01:00:00+02:00,0.137539589,0.0,0.014478966,0.0624,0.133423181,0.000234665
2014-07-01 02:00:00+02:00,0.135435402,0.0,0.014169336,0.0624,0.148151596,0.000234665
2014-07-01 03:00:00+02:00,0.133072359,0.0005627,0.013216794,0.0624,0.148151596,0.000234665
2014-07-01 04:00:00+02:00,0.131876429,0.003587214,0.010740138,0.0624,0.148151596,0.000234665
2014-07-01 05:00:00+02:00,0.131911944,0.012449726,0.011526039,0.0624,0.148151596,0.000234665
2014-07-01 06:00:00+02:00,0.137663823,0.023633424,0.01221664,0.0624,0.148151596,0.000234665
2014-07-01 07:00:00+02:00,0.147343337,0.033621308,0.011740369,0.0624,0.148151596,0.000234665
2014-07-01 08:00:00+02:00,0.153673117,0.040092328,0.010978273,0.0624,0.148151596,0.000234665
2014-07-01 09:00:00+02:00,0.155937008,0.044242297,0.01057342,0.0624,0.148151596,0.000234665
2014-07-01 10:00:00+02:00,0.157324397,0.045367715,0.01045439,0.0624,0.148151596,0.000234665
2014-07-01 11:00:00+02:00,0.155320419,0.043398187,0.01066872,0.0624,0.148151596,0.000234665
2014-07-01 12:00:00+02:00,0.153067046,0.038052586,0.011049691,0.0624,0.148151596,0.000234665
2014-07-01 13:00:00+02:00,0.151520612,0.031018857,0.011383127,0.0624,0.148151596,0.000234665
2014-07-01 14:00:00+02:00,0.151628769,0.023985037,0.011454544,0.0624,0.148151596,0.000234665
2014-07-01 15:00:00+02:00,0.156111929,0.016036985,0.011430739,0.0624,0.148151596,0.000234665
2014-07-01 16:00:00+02:00,0.15958219,0.008510834,0.010692526,0.0624,0.148151596,0.000234665
2014-07-01 17:00:00+02:00,0.163895102,0.003235528,0.00769191,0.0624,0.148151596,0.000234665
2014-07-01 18:00:00+02:00,0.162599672,0.000140675,0.007333747,0.0624,0.148151596,0.000234665
2014-07-01 19:00:00+02:00,0.157642568,0.0,0.008573035,0.0624,0.148151596,0.000234665
2014-07-01 20:00:00+02:00,0.153670114,0.0,0.008692141,0.0624,0.148151596,0.000234665
2014-07-01 21:00:00+02:00,0.146052573,0.0,0.008620723,0.0624,0.148151596,0.000234665
2014-07-01 22:00:00+02:00,0.137459683,0.0,0.008668335,0.0624,0.148151596,0.000234665
2014-07-01 23:00:00+02:00,0.130889409,0.0,0.008644529,0.0624,0.148151596,0.000234665
