bus,x,y
bus197,16.621459620589984,48.54347262835651
bus198,16.619392544963908,48.53479864030257
bus199,16.61940714840837,48.53478905442332
bus200,16.798744337474105,48.222971652255765
bus201,16.79875880632162,48.222961836853464
bus202,16.839295132736467,48.08053627670903
bus203,16.83930070193599,48.08052641395981
bus204,15.76837287447887,48.03346356852088
bus205,15.768466173472454,48.03332884317137
bus206,16.041205436091335,48.000971344731965
bus207,16.041218158695774,48.000979707111426
bus208,16.181014870689538,47.851059214482476
bus209,16.18103007147966,47.851049702438644
bus210,15.932951802300554,47.664138870874844
bus211,16.510255210716576,47.97775422932107
bus212,16.512503650224414,47.97942231555973
bus213,16.608362243014366,47.98665954176029
bus214,16.575350858870213,47.9905808178797
bus215,16.575364769013703,47.99057116944656
bus216,16.619514201000882,48.026451590730524
bus217,16.61952653991414,48.026442582946125
bus218,16.498545678655475,48.14278308728269
bus219,16.510908579426886,48.137899427302926
bus220,16.323819907463914,48.323309408142144
bus221,16.323864907464017,48.323202908141916
bus222,16.99501455084854,47.93790468384439
bus223,16.838173416100364,47.960434046435715
bus224,16.838173416100364,47.960434046435715
bus225,17.02646926683521,48.03913080040202
bus226,16.900625948877252,47.84472309705555
bus227,16.54633838148334,47.84379849873133
bus228,16.452078602944688,47.90515757708783
bus229,16.38300239321195,47.722465639964774
bus230,16.27347300151211,47.80144273201798
bus231,16.420114828863234,47.55693010047376
bus232,16.597740630539136,47.596272792287586
bus233,16.4894968568574,47.49437995487383
bus234,16.12337056759402,47.3614245323382
bus235,16.191512471496864,47.01047628799709
bus236,16.31775198681956,47.07375720679922
bus237,16.128177633414094,46.92884474798864
bus238,16.18276182976024,47.17371959256818
bus239,16.275413327870226,47.25005464005583
bus240,16.275413327870226,47.25005464005583
bus241,16.37610008755561,47.78597785517368
bus242,14.571096567720044,48.10200348789736
bus243,15.218585255641148,48.204997130048554
bus244,15.92469805701067,48.32655949554177
bus245,15.887730134533765,48.327557415088435
bus246,15.88542347229162,48.354238144123165
bus247,15.88542347229162,48.354238144123165
bus248,15.303952586580209,48.222369410508044
bus249,14.571911243909874,48.101772654100536
bus250,14.571923515257977,48.101763460446975
bus251,15.929815572880566,48.33158341692745
bus252,16.290995835777796,48.03389979609901
bus253,16.359589276993724,48.234267035748495
bus254,16.080855366025506,47.42623543185511
bus255,15.999320149768325,47.39126532752454
bus256,15.870656995158004,47.396900178236635
bus257,15.690624413289633,47.34464576451817
bus258,15.631162073351577,47.20686124074365
bus259,15.705346071668473,47.11271545949334
bus260,15.72606998863409,47.091340807880655
bus261,15.725347581004085,47.0907488287868
bus262,16.889452507049324,47.988008418508244
bus263,15.844381893258463,47.11058955127907
bus264,15.97074441187025,47.26450806759468
bus265,16.011464858221558,47.28187525596883
bus266,16.049098756760483,47.24064560094244
bus267,16.061742225412562,47.05180144028721
bus268,15.989213281649182,47.142410032352025
bus269,15.899566282014375,46.950995017604605
bus270,15.90141862865438,46.86196019037317
bus271,15.957298550872881,46.718516584242956
bus272,15.782682399925253,46.73913124148619
bus273,15.621144273563482,46.71624282373249
bus274,15.574435984371672,46.73644950837052
bus275,15.571923176857654,46.74560229510706
bus276,15.584808864721845,46.78513020842713
