id;name;active;length;i_max;v_ref;r;x;c;comm;decomm;scenario;from_node;to_node;s_max;type;references;geometry
11025.0;126-8;0;27.517;654.0;110.0;0.1126;0.42;4.2;2029-01-01;2100/01/01;BGL;11007.0;11002.0;124.6;;Absprache Netz Burgenland, 02.10.2024, Netzteilung Nord und Mitte;LINESTRING (640441.0031539202 443226.4207761235, 640469.807180306 443266.0585356608, 640760.2816862362 443185.0515669991, 641061.3716900455 443101.1168587498, 641366.7831244211 443015.9750164259, 641658.787566409 442935.4202939319, 641948.3903096353 442854.84674982575, 642238.1782396603 442772.20355823473, 642508.448041431 442802.5786215473, 642771.8620004272 442832.25743858813, 643035.759079338 442862.88071765576, 643333.4203720666 442894.5281100823, 643647.7554608365 442930.5605622016, 643955.1078103258 443039.975460346, 644260.8127521761 443149.4936610581, 644568.8205749225 443258.14627410535, 644879.8433246692 443368.4111518143, 645172.5358967631 443473.3702259611, 645458.1364781678 443584.84256365447, 645757.4133688041 443702.78141944244, 646059.4924597857 443819.7200194845, 646354.2481146362 443936.2088282938, 646641.828805018 444049.81659481477, 646940.4842282218 444166.2011849001, 647160.8426014999 444412.47536826914, 647380.2101844214 444657.6597943318, 647600.9813343922 444904.4373744914, 647827.5368643494 445157.7010391202, 648044.86151041 445400.6568715247, 648265.1117597207 445646.9062996693, 648483.0709319807 445890.61950343027, 648703.9051506666 446137.56881485303, 648751.9715579561 446435.87334008265, 648800.0392155686 446734.1787801274, 648848.0578612813 447032.2604745633, 648894.1929575837 447318.6028721129, 648941.4211916646 447611.7905612261, 648989.8796980759 447912.6305123066, 649037.6114115806 448208.9788645923, 649088.4480237309 448524.5748226298, 649349.4380915798 448723.7243335763, 649626.4371852762 448935.10034741624, 649887.8185193993 449134.5819010736, 650155.3466778131 449338.7798889337, 650421.1396543334 449541.6702337918, 650687.0012410176 449744.6322287929, 650951.4829945101 449946.55749273114, 651218.3435687436 450150.3230643559, 651407.4179801263 450394.58111383196, 651595.278487382 450637.3027279914, 651786.9634584561 450884.95890810376, 651981.2094068759 451135.9598997861, 652177.4571878632 451389.5585355289, 652370.5922678725 451639.16876342875, 652564.0724975963 451889.22410372645, 652753.0892482598 452133.5295267884, 652950.8121292638 452389.11354925606, 653184.7843643802 452597.94341299374, 653417.6532280517 452805.8008061394, 653650.8359314045 453013.97136765515, 653884.743731178 453222.7957811953, 654117.0514300376 453430.21416836017, 654350.3934678497 453638.56697345985, 654582.6614877223 453845.9705575619, 654817.5812978373 454055.7815513579, 655051.6933468031 454264.8775946669, 655320.1816920328 454452.6761071339, 655596.7172100183 454646.1383623206, 655868.2672822708 454836.12377571285, 656138.8352462507 455025.44522095844, 656413.1488656357 455217.4156883028, 656686.6766593251 455408.8423150355, 656962.3471981494 455601.7906567544, 657227.5382731168 455787.42344430106, 657532.7514099474 455900.6985351726, 657845.5393361658 456018.71065377543, 658156.8733276022 456134.7061354206, 658468.7964354034 456251.8244114523, 658769.8459721947 456364.46951111074, 659082.5991873435 456480.7465616154, 659384.8294690673 456594.2562557463, 659630.5390967592 456684.72399252444, 659915.6739976668 456789.1968120038, 660189.2413997147 456889.59365778556, 660473.9479805996 456993.38577503414, 661017.7411676194 457193.0843466307, 661185.3912417263 457174.8378195289, 661443.4500947667 457146.4607487911, 661497.2934694699 457126.80070484476)
11026.0;126-9;0;27.582;654.0;110.0;0.1126;0.42;4.2;2029-01-01;2100/01/01;BGL;11007.0;11002.0;124.6;;Absprache Netz Burgenland, 02.10.2024, Netzteilung Nord und Mitte;LINESTRING (661500.8718169277 457157.6720843145, 661443.4500947667 457146.4607487911, 661185.3912417263 457174.8378195289, 661017.7411676194 457193.0843466307, 660734.678095158 457089.5276598872, 660473.9479805996 456993.38577503414, 660189.2413997147 456889.59365778556, 659915.6739976668 456789.1968120038, 659630.5390967592 456684.72399252444, 659384.8294690673 456594.2562557463, 659082.5991873435 456480.7465616154, 658769.8459721947 456364.46951111074, 658468.7964354034 456251.8244114523, 658156.8733276022 456134.7061354206, 657845.5393361658 456018.71065377543, 657532.7514099474 455900.6985351726, 657227.5382731168 455787.42344430106, 656962.3471981494 455601.7906567544, 656686.6766593251 455408.8423150355, 656413.1488656357 455217.4156883028, 656138.8352462507 455025.44522095844, 655868.2672822708 454836.12377571285, 655596.7172100183 454646.1383623206, 655320.1816920328 454452.6761071339, 655051.6933468031 454264.8775946669, 654817.5812978373 454055.7815513579, 654582.6614877223 453845.9705575619, 654350.3934678497 453638.56697345985, 654117.0514300376 453430.21416836017, 653884.743731178 453222.7957811953, 653650.8359314045 453013.97136765515, 653417.6532280517 452805.8008061394, 653184.7843643802 452597.94341299374, 652950.8121292638 452389.11354925606, 652753.0892482598 452133.5295267884, 652564.0724975963 451889.22410372645, 652370.5922678725 451639.16876342875, 652177.4571878632 451389.5585355289, 651981.2094068759 451135.9598997861, 651786.9634584561 450884.95890810376, 651595.278487382 450637.3027279914, 651407.4179801263 450394.58111383196, 651218.3435687436 450150.3230643559, 650951.4829945101 449946.55749273114, 650687.0012410176 449744.6322287929, 650421.1396543334 449541.6702337918, 650155.3466778131 449338.7798889337, 649887.8185193993 449134.5819010736, 649626.4371852762 448935.10034741624, 649349.4380915798 448723.7243335763, 649088.4480237309 448524.5748226298, 649037.6114115806 448208.9788645923, 648989.8796980759 447912.6305123066, 648941.4211916646 447611.7905612261, 648894.1929575837 447318.6028721129, 648848.0578612813 447032.2604745633, 648800.0392155686 446734.1787801274, 648751.9715579561 446435.87334008265, 648703.9051506666 446137.56881485303, 648483.0709319807 445890.61950343027, 648265.1117597207 445646.9062996693, 648044.86151041 445400.6568715247, 647827.5368643494 445157.7010391202, 647600.9813343922 444904.4373744914, 647380.2101844214 444657.6597943318, 647160.8426014999 444412.47536826914, 646940.4842282218 444166.2011849001, 646641.828805018 444049.81659481477, 646354.2481146362 443936.2088282938, 646059.4924597857 443819.7200194845, 645757.4133688041 443702.78141944244, 645458.1364781678 443584.84256365447, 645172.5358967631 443473.3702259611, 644879.8433246692 443368.4111518143, 644568.8205749225 443258.14627410535, 644260.8127521761 443149.4936610581, 643955.1078103258 443039.975460346, 643647.7554608365 442930.5605622016, 643333.4203720666 442894.5281100823, 643035.759079338 442862.88071765576, 642771.8620004272 442832.25743858813, 642508.448041431 442802.5786215473, 642238.1782396603 442772.20355823473, 641948.3903096353 442854.84674982575, 641658.787566409 442935.4202939319, 641366.7831244211 443015.9750164259, 641061.3716900455 443101.1168587498, 640760.2816862362 443185.0515669991, 640469.807180306 443266.0585356608, 640419.0145585611 443272.63584336475)
13029.0;168/5D;1;0.46;605.0;110.0;0.1205;0.4004;0.0;2024-01-01;2100/01/01;AUT;13115.0;13084.0;115.26798124370879;;;LINESTRING (534097.4603009362 469519.95712828543, 534080.2347683453 469640.4008879335, 534032.0704126385 469970.26376304415)
11022.0;126-0;1;27.417;421.0;110.0;0.2105;0.4118;7.6405;2024-01-01;2365/01/01;BGL;11008.0;11010.0;80.2;;;LINESTRING (633082.74053886 449769.9886010574, 633026.5809492383 449761.6173283754, 632853.1764454951 449503.48912723287, 632697.6525324138 449271.9914246613, 632556.0245501525 449060.2551511518, 632393.7948894345 448817.74129905924, 632228.5377211294 448571.07359481044, 632047.5261752751 448301.70067353675, 631867.3022256932 448029.4066557427, 631695.9094395281 447773.890411484, 631534.822140747 447531.08270323963, 631525.3934516449 447245.5848403453, 631515.0325169152 446952.4412446214, 631505.6662424162 446648.73631017964, 631496.6638600231 446345.0461847737, 631486.2693754716 446028.51938181714, 631476.2272610657 445722.6304344373, 631467.0851888284 445444.0871882114, 631459.9859790232 445171.1541844857, 631449.9273044723 444871.16121478076, 631438.8544198996 444607.12552392576, 631434.7960634419 444344.18131472147, 631383.215758041 444075.608603647, 631330.3427186061 443784.9931892635, 631279.0173231474 443527.9790320229, 631239.7098720508 443302.10114770697, 631206.4369277074 443111.3817737733, 631170.9121382465 442923.74360311084, 631137.4378759762 442737.7669188512, 631255.4953703602 442464.6833660199, 631385.4944640684 442185.1801179434, 631516.4411256205 441894.2039270048, 631650.079376 441623.78338707716, 631777.9988436217 441312.0014429716, 631911.6178423696 441009.9601866696, 632043.745016038 440723.85844536684, 632171.0260348835 440439.72409910307, 632293.3103931608 440168.0629825681, 632412.3092354205 439903.70376847684, 632539.2863315331 439621.63360807276, 632658.651417532 439356.50377128524, 632786.6220973384 439072.2534060932, 632913.7576071324 438789.87435315916, 633035.9360215489 438518.53453863744, 633152.5075511993 438259.6426447087, 633258.6157402125 438024.00536230975, 633017.1463790926 437945.84456770925, 632781.3684997702 437869.5346078105, 632555.1078894458 437796.31774417084, 632314.2672681403 437718.13413297373, 632079.1330871766 437641.8123180094, 631848.0995361812 437566.8426846166, 631615.7212598573 437491.4396319693, 631390.7151269596 437418.4414998987, 631152.4350516077 437341.143175316, 630923.3404930718 437266.8332676985, 630701.2485378041 437194.8123599371, 630460.4940413868 437116.74426377367, 630226.5574518156 437040.89150125865, 629992.8959658599 436965.14824370237, 629765.1500580227 436891.32772045, 629523.8680234463 436813.1450782262, 629319.737491769 436746.9920780364, 629083.0414037056 436670.2991416356, 628854.5628956312 436596.28612841095, 628636.7974972248 436525.7508169141, 628398.8997873218 436448.70553463337, 628163.1578037513 436372.3664882488, 627929.076293825 436297.41368734266, 627695.4516595496 436220.621892661, 627455.018529522 436142.47143963474, 627230.5481876078 436069.5035181378, 627005.4871978996 435996.3657243672, 626771.7224921652 435920.39515515685, 626570.8007456773 435855.12228708196, 626371.8817900133 435790.4905516476, 626146.6003273346 435717.3226343695, 625922.8392280671 435644.64532551024, 625686.8409037299 435568.00988907274, 625487.7348902165 435595.0913462577, 625277.8528931795 435623.65365761716, 625029.5199697103 435657.46720097004, 624782.1782664342 435691.14038601314, 624545.7601284042 435723.3430555495, 624274.4355533086 435760.3175234567, 624102.241760897 435783.7883073238, 623882.9094026955 435813.6940812515, 623665.5395469767 435843.32745986205, 623401.5377910568 435879.3442536858, 623270.1230056911 436090.83917308104, 623120.893328802 436249.85364460264, 622953.7751913638 436427.952610752, 622803.0777771801 436588.5536169302, 622569.969596621 436603.00867645675, 622331.1075410447 436617.8317295658, 622100.6097909834 436632.1382039622, 621874.4487109003 436646.1851978317, 621650.6256758368 436660.0963458174, 621427.217380637 436673.9873345489, 621195.478322096 436688.4046160976, 620961.155918921 436702.9999986654, 620831.2060004146 436883.09045627934, 620685.2215832025 437085.4113804087, 620538.0362283452 437289.4253916084, 620398.4787194715 437482.85329946165, 620249.6749964788 437688.9595341646, 620207.3980790254 437725.289729506)
11040.0;140-65;1;0.475;927.0;110.0;0.0247;0.1979;233.0;2024-01-01;2365/01/01;BGL;11023.0;11003.0;176.6;;;LINESTRING (665672.2617496919 460348.39542619284, 665453.891981014 460321.4698649778, 665328.3698843986 460305.6477519557, 665323.325530243 460360.6244638938)
11008.0;127-0;1;41.331;1100.0;110.0;0.0449;0.4212;5.0673;2024-01-01;2029/01/01;BGL;11020.0;11011.0;209.6;;;LINESTRING (632201.7923546161 410949.290367504, 632217.3070296859 410919.99613482325, 632208.548008563 410742.155755999, 632201.9548056371 410547.6722039879, 632193.7928106154 410388.50927591074, 632070.7684960038 410305.01933127, 631940.4571435363 410215.4924933488, 631798.5282484257 410120.8699795856, 631640.1546499529 410017.3242510071, 631534.0443715227 410017.1719421719, 631524.2222239295 409694.90264218225, 631515.5442760626 409341.9457677503, 631505.8590338876 409040.07104643947, 631497.1020800878 408704.0186858854, 631358.4195257257 408492.0665666488, 631168.6120372242 408187.72335117206, 630954.7247858625 407828.53460450453, 630805.625325099 407615.46339995146, 630660.2294073284 407394.54504848795, 630486.1672788571 407117.62100299785, 630309.7242853303 406839.6860216825, 630132.3121733251 406564.1104810086, 629976.114736013 406319.4843612629, 629807.1490324666 406052.70543168596, 629638.8443211198 405791.5306036869, 629434.4863855077 405472.06584281015, 629246.2403015323 405174.3846865042, 629084.9160895128 404919.94160804007, 628904.3577004746 404639.647431094, 628734.0174927528 404372.0939774998, 628579.2147256464 404128.99995662016, 628582.2531085768 403837.98010413954, 628585.0782880993 403504.11832451384, 628588.477347146 403207.0954464317, 628590.8417589014 402913.9586601269, 628593.6188894623 402565.7916780315, 628596.75998806 402257.1470583577, 628220.607015872 402062.44369646703, 627976.3422048544 401934.74462013243, 627702.8852895815 401835.7495889338, 627419.6149019457 401735.44126455707, 627160.9471367198 401646.67864498106, 627042.8319294883 401431.07022268214, 626922.2145577144 401216.1573773489, 626765.675961787 400937.270179672, 626674.4607991545 400775.1546855058, 626505.0533491961 400503.6635943785, 626275.7887597106 400133.43394133146, 626075.0188872147 399814.15382142883, 625956.3891507515 399605.5026273707, 625722.4394601614 399194.0308155202, 625568.840588832 398922.00085721706, 625379.4850963482 398590.1854590655, 625261.3665405053 398285.8062889242, 625148.5639404324 397992.76783349394, 625047.1699264668 397731.0792285472, 624794.752731456 397635.8183531834, 624525.7978624543 397534.3629295857, 624335.5206926137 397336.0408826806, 624206.1573424488 397205.3206385486, 623946.7978187369 396939.24952483206, 623806.7608182991 396792.3152448294, 623829.0405320681 396526.3978096103, 623856.2854875833 396212.4994744589, 623879.5723252937 395941.0262556148, 623900.0725806085 395702.2352229925, 624038.2716970383 395459.34225666645, 624202.52651671 395176.3514490488, 624377.9612024 394869.31232311757, 624546.1470589226 394574.9800867131, 624718.7258151438 394277.9509166214, 624755.9502397655 393777.9948660791, 624771.2435027463 393567.26830306044, 624792.4871815864 393279.7034419089, 624812.3162529989 393006.8104092779, 624833.1305467412 392725.1797585913, 624853.776212664 392441.27381781157, 624875.1254205302 392149.0866157581, 624903.0637419147 391860.21071550564, 624928.819324142 391603.29457649763, 624961.6321708007 391264.7891726882, 624986.2910044714 391011.73519157857, 625010.2556211257 390767.3634471839, 624813.8975386079 390595.7740139479, 624535.4525021657 390365.40616250434, 624292.6237176855 390168.9013039525, 623964.9140329541 389898.88673436904, 623697.066750001 389680.7774875362, 623586.0587204483 389373.70323991467, 623498.1916562611 389132.9441257542, 623400.7488698803 388865.9855968223, 623272.0115354982 388512.49899175, 623190.27931013 388289.1515662748, 622983.110247954 388129.1632969485, 622785.6859940457 387976.79299468733, 622601.8403043239 387833.8310142096, 622320.8167858802 387616.7036634945, 622122.7693146252 387463.5326695091, 621874.2307229957 387270.601613128, 621612.8400121483 387063.66129349545, 621571.0490742535 386769.00960118254, 621524.4094062876 386434.4035016738, 621473.2344589736 386065.3048011069, 621432.141934705 385768.10107063776, 621388.9220139123 385455.58068515453, 621343.6759735572 385129.8495938548, 621305.9430010701 384855.64083411195, 621375.6343865644 384545.79636356456, 621450.6292146688 384205.7673954894, 621521.0096453564 383883.805179867, 621598.1220020099 383537.74053175765, 621652.8673116048 383251.22499643953, 621707.1769128917 382968.35254785465, 621760.1900764368 382691.8822969218, 621816.116347719 382393.2563102575, 621985.1297830557 382133.74573490204, 622178.2176920695 381834.7991372203, 622343.6871454435 381584.38398201845, 622532.2810613541 381292.340311719, 622721.8924609045 381003.87742258474, 622920.5851407016 380696.92377957545, 623082.9889106934 380448.14617373544, 623256.0783084065 380170.63876091427, 623415.8882293882 379912.57304686686, 623562.0654132226 379677.382444089, 623716.0515203127 379438.3770479209, 623856.4366912025 379204.2183107396, 624019.4937860437 378951.4626571064, 624135.2528123418 378590.1812709632, 624243.5706875515 378262.76268726715, 624043.9034813916 378004.8189050744, 623880.8941840315 377811.13935911976, 623683.2121766744 377563.6726250964, 623510.0831157367 377346.5303501924, 623314.8660201441 377104.10910456895, 623106.9857952711 376849.325398228, 622933.1723175236 376628.32773259206, 622825.3931504718 376634.0361675733)
11008.0;127-0;0;41.331;1100.0;110.0;0.0449;0.4212;5.0673;2029-01-01;2100/01/01;BGL;11020.0;11011.0;209.6;;Absprache Netz Burgenland, 02.10.2024, Netzteilung in Mitte und Sued;LINESTRING (632201.7923546161 410949.290367504, 632217.3070296859 410919.99613482325, 632208.548008563 410742.155755999, 632201.9548056371 410547.6722039879, 632193.7928106154 410388.50927591074, 632070.7684960038 410305.01933127, 631940.4571435363 410215.4924933488, 631798.5282484257 410120.8699795856, 631640.1546499529 410017.3242510071, 631534.0443715227 410017.1719421719, 631524.2222239295 409694.90264218225, 631515.5442760626 409341.9457677503, 631505.8590338876 409040.07104643947, 631497.1020800878 408704.0186858854, 631358.4195257257 408492.0665666488, 631168.6120372242 408187.72335117206, 630954.7247858625 407828.53460450453, 630805.625325099 407615.46339995146, 630660.2294073284 407394.54504848795, 630486.1672788571 407117.62100299785, 630309.7242853303 406839.6860216825, 630132.3121733251 406564.1104810086, 629976.114736013 406319.4843612629, 629807.1490324666 406052.70543168596, 629638.8443211198 405791.5306036869, 629434.4863855077 405472.06584281015, 629246.2403015323 405174.3846865042, 629084.9160895128 404919.94160804007, 628904.3577004746 404639.647431094, 628734.0174927528 404372.0939774998, 628579.2147256464 404128.99995662016, 628582.2531085768 403837.98010413954, 628585.0782880993 403504.11832451384, 628588.477347146 403207.0954464317, 628590.8417589014 402913.9586601269, 628593.6188894623 402565.7916780315, 628596.75998806 402257.1470583577, 628220.607015872 402062.44369646703, 627976.3422048544 401934.74462013243, 627702.8852895815 401835.7495889338, 627419.6149019457 401735.44126455707, 627160.9471367198 401646.67864498106, 627042.8319294883 401431.07022268214, 626922.2145577144 401216.1573773489, 626765.675961787 400937.270179672, 626674.4607991545 400775.1546855058, 626505.0533491961 400503.6635943785, 626275.7887597106 400133.43394133146, 626075.0188872147 399814.15382142883, 625956.3891507515 399605.5026273707, 625722.4394601614 399194.0308155202, 625568.840588832 398922.00085721706, 625379.4850963482 398590.1854590655, 625261.3665405053 398285.8062889242, 625148.5639404324 397992.76783349394, 625047.1699264668 397731.0792285472, 624794.752731456 397635.8183531834, 624525.7978624543 397534.3629295857, 624335.5206926137 397336.0408826806, 624206.1573424488 397205.3206385486, 623946.7978187369 396939.24952483206, 623806.7608182991 396792.3152448294, 623829.0405320681 396526.3978096103, 623856.2854875833 396212.4994744589, 623879.5723252937 395941.0262556148, 623900.0725806085 395702.2352229925, 624038.2716970383 395459.34225666645, 624202.52651671 395176.3514490488, 624377.9612024 394869.31232311757, 624546.1470589226 394574.9800867131, 624718.7258151438 394277.9509166214, 624755.9502397655 393777.9948660791, 624771.2435027463 393567.26830306044, 624792.4871815864 393279.7034419089, 624812.3162529989 393006.8104092779, 624833.1305467412 392725.1797585913, 624853.776212664 392441.27381781157, 624875.1254205302 392149.0866157581, 624903.0637419147 391860.21071550564, 624928.819324142 391603.29457649763, 624961.6321708007 391264.7891726882, 624986.2910044714 391011.73519157857, 625010.2556211257 390767.3634471839, 624813.8975386079 390595.7740139479, 624535.4525021657 390365.40616250434, 624292.6237176855 390168.9013039525, 623964.9140329541 389898.88673436904, 623697.066750001 389680.7774875362, 623586.0587204483 389373.70323991467, 623498.1916562611 389132.9441257542, 623400.7488698803 388865.9855968223, 623272.0115354982 388512.49899175, 623190.27931013 388289.1515662748, 622983.110247954 388129.1632969485, 622785.6859940457 387976.79299468733, 622601.8403043239 387833.8310142096, 622320.8167858802 387616.7036634945, 622122.7693146252 387463.5326695091, 621874.2307229957 387270.601613128, 621612.8400121483 387063.66129349545, 621571.0490742535 386769.00960118254, 621524.4094062876 386434.4035016738, 621473.2344589736 386065.3048011069, 621432.141934705 385768.10107063776, 621388.9220139123 385455.58068515453, 621343.6759735572 385129.8495938548, 621305.9430010701 384855.64083411195, 621375.6343865644 384545.79636356456, 621450.6292146688 384205.7673954894, 621521.0096453564 383883.805179867, 621598.1220020099 383537.74053175765, 621652.8673116048 383251.22499643953, 621707.1769128917 382968.35254785465, 621760.1900764368 382691.8822969218, 621816.116347719 382393.2563102575, 621985.1297830557 382133.74573490204, 622178.2176920695 381834.7991372203, 622343.6871454435 381584.38398201845, 622532.2810613541 381292.340311719, 622721.8924609045 381003.87742258474, 622920.5851407016 380696.92377957545, 623082.9889106934 380448.14617373544, 623256.0783084065 380170.63876091427, 623415.8882293882 379912.57304686686, 623562.0654132226 379677.382444089, 623716.0515203127 379438.3770479209, 623856.4366912025 379204.2183107396, 624019.4937860437 378951.4626571064, 624135.2528123418 378590.1812709632, 624243.5706875515 378262.76268726715, 624043.9034813916 378004.8189050744, 623880.8941840315 377811.13935911976, 623683.2121766744 377563.6726250964, 623510.0831157367 377346.5303501924, 623314.8660201441 377104.10910456895, 623106.9857952711 376849.325398228, 622933.1723175236 376628.32773259206, 622825.3931504718 376634.0361675733)
11035.0;140-6;1;13.657;927.0;110.0;0.0324;0.2699;160.4088;2024-01-01;2365/01/01;BGL;11024.0;11023.0;176.6;;;LINESTRING (673454.0414576617 455162.91061548557, 673812.4286630505 455015.077728831, 674076.0516085534 455548.0545534352, 674230.7868156965 455884.26932450716, 674244.1589940913 455958.7714612816, 674242.248682892 456042.82515405025, 674223.1455708989 456186.0984939955, 674240.3383716932 456260.60063076706, 674858.324044665 457420.1595287364, 674846.8621774695 457626.4731382601, 674865.965289462 457725.8093206232, 674911.8127582453 457802.22176859574, 675339.7224668881 458163.27058525843, 674900.3508910493 458658.04118587566, 674843.04155507 458757.37736824015, 673330.075085225 459106.96431771404, 672260.3008136174 459347.66352882487, 671832.3911049746 459477.5646903767, 671438.8669979193 459647.58238711226, 671106.4728492412 459825.2413286482, 670453.1464190807 460182.4695229146, 669820.8334121124 460522.50491638994, 669675.6497609657 460591.27611956355, 669484.6186410356 460652.40607794106, 669274.4844091132 460698.2535467235, 669031.8748868017 460721.17728111683, 668812.1890988832 460711.62572511757, 667492.1640601676 460558.8008291774, 665686.8819906876 460358.71559630975, 665672.2617496919 460348.39542619284)
11029.0;127-8;1;16.255;470.0;110.0;0.2022;0.4327;6.2796;2024-01-01;2365/01/01;BGL;11002.0;11005.0;89.5;;;LINESTRING (666830.1061343425 444506.4319427797, 666780.9560630678 444543.2873608982, 666461.7246660325 444628.8226157289, 666142.4262636848 444716.38586556824, 665830.8318582752 444800.4908659733, 665593.8915763688 445042.60667602526, 665352.4468615423 445288.50918443146, 665143.5131054074 445501.32181184023, 664910.21826421 445738.9675551036, 664667.0565306608 445986.67631006055, 664729.8030266265 446315.25816632214, 664793.5283905561 446644.8428308493, 664849.5939679866 446959.62605330907, 664911.9359747001 447295.37008846924, 664972.7875297383 447626.1739346649, 665035.4488877784 447962.079801232, 665095.6737137693 448284.91305133235, 665158.2404924002 448621.19552822254, 665219.1939855783 448947.5361437005, 665280.5117882947 449275.8752455938, 665343.9216680999 449615.40472280857, 665404.0152855135 449937.23687164806, 665465.9475017427 450268.9237425672, 665527.0054003508 450595.9765132025, 665589.5221292645 450930.8639019443, 665579.8698351573 451238.28385291924, 665568.3002738202 451529.87167577905, 665552.8022357012 451967.2219008855, 665535.8471092668 452445.57585215336, 665521.5357523803 452849.589196995, 665506.3851280005 453277.0092983834, 665494.7949667216 453604.004098604, 665486.7793004268 453830.2917138748, 665467.9783385557 454360.68702215294, 665246.6338927987 454598.9569574754, 665029.2544449632 454832.98717952025, 664808.4333109146 455070.7289614421, 664581.9614510199 455314.5744079536, 664355.5792150814 455558.34308338334, 664138.0137558095 455789.6472868822, 663931.3615933728 455973.3533620157, 663716.013581567 456161.6782261339, 663482.8237351738 456365.6126146236, 663239.0334597232 456578.84428408917, 662965.8743301702 456817.7705447896, 662663.031655683 456881.506459378, 662384.6846715612 456941.20279943524, 662040.7822588158 457015.0195264487, 661744.3716590408 457077.8690522052, 661697.9507499372 457079.079540919)
11033.0;140-0;0;17.65;927.0;110.0;0.0247;0.1979;233.0;2024-01-01;2365/01/01;BGL;11005.0;11006.0;176.6;;;LINESTRING (677699.3131021222 441783.19780515484, 675374.6244987394 441896.9430683578, 668697.6913422948 442223.64038091956, 666907.0942427332 444515.1954617207)
11034.0;140-5;1;18.663;927.0;110.0;0.0331;0.2764;153.8594;2024-01-01;2365/01/01;BGL;11024.0;11025.0;176.6;;;LINESTRING (663006.2994262545 463904.4613386293, 664916.0599876324 463054.3908813642, 664663.6148215355 462536.62069375697, 665610.284194399 461924.8275616345, 665426.1022619916 461565.47959560883, 665209.0766982808 461103.736779049, 665097.0219561867 460871.8993816131, 665187.1809440785 460732.79694315157, 665095.7339706455 460491.2996541558, 664999.7790478179 460265.90218442655, 665328.3698843986 460305.6477519557, 667492.1640601676 460558.8008291774, 668812.1890988832 460711.62572511757, 669031.8748868017 460721.17728111683, 669274.4844091132 460698.2535467235, 669484.6186410356 460652.40607794106, 669820.8334121124 460522.50491638994, 670453.1464190807 460182.4695229146, 671438.8669979193 459647.58238711226, 671832.3911049746 459477.5646903767, 672260.3008136174 459347.66352882487, 674843.04155507 458757.37736824015, 675339.7224668881 458163.27058525843, 674911.8127582453 457802.22176859574, 674846.8621774695 457626.4731382601, 674858.324044665 457420.1595287364, 674240.3383716932 456260.60063076706, 674223.1455708989 456186.0984939955, 674242.248682892 456042.82515405025, 674244.1589940913 455958.7714612816, 674230.7868156965 455884.26932450716, 674076.0516085534 455548.0545534352, 673812.4286630505 455015.077728831, 673454.0414576617 455162.91061548557)
14013.0;189/1;1;5.64;491.0;110.0;0.1594;0.4031;0.0;2024-01-01;2100/01/01;AUT;14004.0;14107.0;93.54806411679505;;;LINESTRING (404650.7044100823 494543.0160011636, 404606.1599348616 494584.49382599286, 404449.04917229485 494686.93364174385, 404251.956489408 494816.064592907, 404115.8592094684 494904.95406407956, 403967.9122786314 495002.92190631316, 403742.9626495023 495237.17688752717, 403346.5079945038 495798.2374947782, 403041.5738409743 495774.0915977069, 402787.90363998536 495753.397043731, 402516.52480740706 495732.8067855881, 402260.5784296603 495706.36474412377, 402076.92842161655 495690.6955695924, 401879.03064446454 495727.0012841035, 401693.2199364053 495759.036649847, 401505.2637869822 495786.4750225404, 401311.81094625883 495821.16697095067, 401098.8898895667 495862.26611248037, 400903.93169263384 495888.1222423178, 400709.5232044258 495917.5091825437, 400473.0215823593 495960.9643530386, 400357.90801657335 496082.8397282929, 400182.8688973819 496269.6650206155, 400072.0048125884 496387.98867721995, 399902.96917167446 496568.10767604347, 399879.0764135015 496637.51706900744)
11038.0;126-6;1;9.018;619.0;110.0;0.2101;0.3835;17.3347;2024-01-01;2365/01/01;BGL;11021.0;11010.0;117.9;;;LINESTRING (627929.7624406491 436296.8018540702, 627695.4516595496 436220.621892661, 627455.018529522 436142.47143963474, 627230.5481876078 436069.5035181378, 627005.4871978996 435996.3657243672, 626771.7224921652 435920.39515515685, 626570.8007456773 435855.12228708196, 626371.8817900133 435790.4905516476, 626146.6003273346 435717.3226343695, 625922.8392280671 435644.64532551024, 625686.8409037299 435568.00988907274, 625487.7348902165 435595.0913462577, 625277.8528931795 435623.65365761716, 625029.5199697103 435657.46720097004, 624782.1782664342 435691.14038601314, 624545.7601284042 435723.3430555495, 624274.4355533086 435760.3175234567, 624102.241760897 435783.7883073238, 623882.9094026955 435813.6940812515, 623665.5395469767 435843.32745986205, 623401.5377910568 435879.3442536858, 623270.1230056911 436090.83917308104, 623120.893328802 436249.85364460264, 622953.7751913638 436427.952610752, 622803.0777771801 436588.5536169302, 622569.969596621 436603.00867645675, 622331.1075410447 436617.8317295658, 622100.6097909834 436632.1382039622, 621874.4487109003 436646.1851978317, 621650.6256758368 436660.0963458174, 621427.217380637 436673.9873345489, 621195.478322096 436688.4046160976, 620961.155918921 436702.9999986654, 620831.2060004146 436883.09045627934, 620685.2215832025 437085.4113804087, 620538.0362283452 437289.4253916084, 620398.4787194715 437482.85329946165, 620249.6749964788 437688.9595341646, 620207.3980790254 437725.289729506)
